Project.name,Experiment.name,Experiment.date,Colony.name,Colony.country,Colony.latitude,Colony.longitude,Colony.species,Colony.ed50_value,BioSample.name,BioSample.collection_date,Observation.condition,Observation.temperature,Observation.timepoint,Observation.pam_value,Publication.title,Publication.year,Publication.doi
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.53,2022-09-18_FJI_Vatuolalai_Pocacu_07_34C_420min,2022-09-18,Winter,34,420,0.628,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.53,2022-09-18_FJI_Vatuolalai_Pocacu_07_37C_420min,2022-09-18,Winter,37,420,0.121,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.53,2022-09-18_FJI_Vatuolalai_Pocacu_07_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.89,2022-12-03_FJI_Vatuolalai_Pocacu_07_28C_420min,2022-12-03,Summer,28,420,0.621,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.89,2022-12-03_FJI_Vatuolalai_Pocacu_07_34C_420min,2022-12-03,Summer,34,420,0.631,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.89,2022-12-03_FJI_Vatuolalai_Pocacu_07_37C_420min,2022-12-03,Summer,37,420,0.249,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_07,FJI,-18.20608,177.68898,Pocillopora acuta,36.89,2022-12-03_FJI_Vatuolalai_Pocacu_07_39C_420min,2022-12-03,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.27,2022-09-18_FJI_Vatuolalai_Pocacu_08_28C_420min,2022-09-18,Winter,28,420,0.623,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.27,2022-09-18_FJI_Vatuolalai_Pocacu_08_34C_420min,2022-09-18,Winter,34,420,0.619,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.27,2022-09-18_FJI_Vatuolalai_Pocacu_08_37C_420min,2022-09-18,Winter,37,420,0.093,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.27,2022-09-18_FJI_Vatuolalai_Pocacu_08_39C_420min,2022-09-18,Winter,39,420,0.001,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_08_28C_420min,2022-12-03,Summer,28,420,0.603,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_08_34C_420min,2022-12-03,Summer,34,420,0.602,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_08_37C_420min,2022-12-03,Summer,37,420,0.197,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_08,FJI,-18.20608,177.68898,Pocillopora acuta,36.73,2022-12-03_FJI_Vatuolalai_Pocacu_08_39C_420min,2022-12-03,Summer,39,420,0.002,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,34.9,2022-09-18_FJI_Vatuolalai_Pocacu_09_28C_420min,2022-09-18,Winter,28,420,0.593,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,34.9,2022-09-18_FJI_Vatuolalai_Pocacu_09_34C_420min,2022-09-18,Winter,34,420,0.415,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,34.9,2022-09-18_FJI_Vatuolalai_Pocacu_09_37C_420min,2022-09-18,Winter,37,420,0.081,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,34.9,2022-09-18_FJI_Vatuolalai_Pocacu_09_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,37.29,2022-12-03_FJI_Vatuolalai_Pocacu_09_28C_420min,2022-12-03,Summer,28,420,NA,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,37.29,2022-12-03_FJI_Vatuolalai_Pocacu_09_34C_420min,2022-12-03,Summer,34,420,0.513,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,37.29,2022-12-03_FJI_Vatuolalai_Pocacu_09_37C_420min,2022-12-03,Summer,37,420,0.205,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_09,FJI,-18.20608,177.68898,Pocillopora acuta,37.29,2022-12-03_FJI_Vatuolalai_Pocacu_09_39C_420min,2022-12-03,Summer,39,420,NA,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,37.19,2022-09-18_FJI_Vatuolalai_Pocacu_10_28C_420min,2022-09-18,Winter,28,420,0.568,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,37.19,2022-09-18_FJI_Vatuolalai_Pocacu_10_34C_420min,2022-09-18,Winter,34,420,0.586,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,37.19,2022-09-18_FJI_Vatuolalai_Pocacu_10_37C_420min,2022-09-18,Winter,37,420,0.375,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-18,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,37.19,2022-09-18_FJI_Vatuolalai_Pocacu_10_39C_420min,2022-09-18,Winter,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,36.74,2022-12-03_FJI_Vatuolalai_Pocacu_10_28C_420min,2022-12-03,Summer,28,420,0.633,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,36.74,2022-12-03_FJI_Vatuolalai_Pocacu_10_34C_420min,2022-12-03,Summer,34,420,0.594,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,36.74,2022-12-03_FJI_Vatuolalai_Pocacu_10_37C_420min,2022-12-03,Summer,37,420,0.523,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-12-03,Vatuolalai_Pocacu_10,FJI,-18.20608,177.68898,Pocillopora acuta,36.74,2022-12-03_FJI_Vatuolalai_Pocacu_10_39C_420min,2022-12-03,Summer,39,420,0,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.57,2022-09-20_FJI_Vatuolalai_Porcyl_01_28C_420min,2022-09-20,Winter,28,420,0.633,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.57,2022-09-20_FJI_Vatuolalai_Porcyl_01_34C_420min,2022-09-20,Winter,34,420,0.617,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.57,2022-09-20_FJI_Vatuolalai_Porcyl_01_37C_420min,2022-09-20,Winter,37,420,0.451,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.57,2022-09-20_FJI_Vatuolalai_Porcyl_01_39C_420min,2022-09-20,Winter,39,420,0.055,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.75,2022-11-29_FJI_Vatuolalai_Porcyl_01_28C_420min,2022-11-29,Summer,28,420,0.631,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.75,2022-11-29_FJI_Vatuolalai_Porcyl_01_34C_420min,2022-11-29,Summer,34,420,0.64,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.75,2022-11-29_FJI_Vatuolalai_Porcyl_01_37C_420min,2022-11-29,Summer,37,420,0.565,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_01,FJI,-18.20608,177.68898,Porites cylindrica,37.75,2022-11-29_FJI_Vatuolalai_Porcyl_01_39C_420min,2022-11-29,Summer,39,420,0.02,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.67,2022-09-20_FJI_Vatuolalai_Porcyl_02_28C_420min,2022-09-20,Winter,28,420,0.622,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.67,2022-09-20_FJI_Vatuolalai_Porcyl_02_34C_420min,2022-09-20,Winter,34,420,0.601,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.67,2022-09-20_FJI_Vatuolalai_Porcyl_02_37C_420min,2022-09-20,Winter,37,420,0.447,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.67,2022-09-20_FJI_Vatuolalai_Porcyl_02_39C_420min,2022-09-20,Winter,39,420,0.078,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_02_28C_420min,2022-11-29,Summer,28,420,0.646,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_02_34C_420min,2022-11-29,Summer,34,420,0.617,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_02_37C_420min,2022-11-29,Summer,37,420,0.5,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_02,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_02_39C_420min,2022-11-29,Summer,39,420,0.052,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.41,2022-09-20_FJI_Vatuolalai_Porcyl_03_28C_420min,2022-09-20,Winter,28,420,0.637,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.41,2022-09-20_FJI_Vatuolalai_Porcyl_03_34C_420min,2022-09-20,Winter,34,420,0.594,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.41,2022-09-20_FJI_Vatuolalai_Porcyl_03_37C_420min,2022-09-20,Winter,37,420,0.472,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.41,2022-09-20_FJI_Vatuolalai_Porcyl_03_39C_420min,2022-09-20,Winter,39,420,0.006,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_03_28C_420min,2022-11-29,Summer,28,420,0.637,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_03_34C_420min,2022-11-29,Summer,34,420,0.636,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_03_37C_420min,2022-11-29,Summer,37,420,0.526,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_03,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_03_39C_420min,2022-11-29,Summer,39,420,0.011,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.58,2022-09-20_FJI_Vatuolalai_Porcyl_04_28C_420min,2022-09-20,Winter,28,420,0.625,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.58,2022-09-20_FJI_Vatuolalai_Porcyl_04_34C_420min,2022-09-20,Winter,34,420,0.567,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.58,2022-09-20_FJI_Vatuolalai_Porcyl_04_37C_420min,2022-09-20,Winter,37,420,0.438,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.58,2022-09-20_FJI_Vatuolalai_Porcyl_04_39C_420min,2022-09-20,Winter,39,420,0.047,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.84,2022-11-29_FJI_Vatuolalai_Porcyl_04_28C_420min,2022-11-29,Summer,28,420,0.63,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.84,2022-11-29_FJI_Vatuolalai_Porcyl_04_34C_420min,2022-11-29,Summer,34,420,0.607,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.84,2022-11-29_FJI_Vatuolalai_Porcyl_04_37C_420min,2022-11-29,Summer,37,420,0.495,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_04,FJI,-18.20608,177.68898,Porites cylindrica,37.84,2022-11-29_FJI_Vatuolalai_Porcyl_04_39C_420min,2022-11-29,Summer,39,420,0.085,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.42,2022-09-20_FJI_Vatuolalai_Porcyl_05_28C_420min,2022-09-20,Winter,28,420,0.609,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.42,2022-09-20_FJI_Vatuolalai_Porcyl_05_34C_420min,2022-09-20,Winter,34,420,0.537,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.42,2022-09-20_FJI_Vatuolalai_Porcyl_05_37C_420min,2022-09-20,Winter,37,420,0.434,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.42,2022-09-20_FJI_Vatuolalai_Porcyl_05_39C_420min,2022-09-20,Winter,39,420,0.009,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_05_28C_420min,2022-11-29,Summer,28,420,0.644,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_05_34C_420min,2022-11-29,Summer,34,420,0.598,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_05_37C_420min,2022-11-29,Summer,37,420,0.445,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_05,FJI,-18.20608,177.68898,Porites cylindrica,37.51,2022-11-29_FJI_Vatuolalai_Porcyl_05_39C_420min,2022-11-29,Summer,39,420,0.04,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,38.76,2022-09-20_FJI_Vatuolalai_Porcyl_06_28C_420min,2022-09-20,Winter,28,420,0.607,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,38.76,2022-09-20_FJI_Vatuolalai_Porcyl_06_34C_420min,2022-09-20,Winter,34,420,0.607,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,38.76,2022-09-20_FJI_Vatuolalai_Porcyl_06_37C_420min,2022-09-20,Winter,37,420,0.482,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,38.76,2022-09-20_FJI_Vatuolalai_Porcyl_06_39C_420min,2022-09-20,Winter,39,420,0.281,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_06_28C_420min,2022-11-29,Summer,28,420,0.615,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_06_34C_420min,2022-11-29,Summer,34,420,0.617,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_06_37C_420min,2022-11-29,Summer,37,420,0.533,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_06,FJI,-18.20608,177.68898,Porites cylindrica,37.71,2022-11-29_FJI_Vatuolalai_Porcyl_06_39C_420min,2022-11-29,Summer,39,420,0.023,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.8,2022-09-20_FJI_Vatuolalai_Porcyl_07_28C_420min,2022-09-20,Winter,28,420,0.62,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.8,2022-09-20_FJI_Vatuolalai_Porcyl_07_34C_420min,2022-09-20,Winter,34,420,0.548,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.8,2022-09-20_FJI_Vatuolalai_Porcyl_07_37C_420min,2022-09-20,Winter,37,420,0.474,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.8,2022-09-20_FJI_Vatuolalai_Porcyl_07_39C_420min,2022-09-20,Winter,39,420,0.062,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.69,2022-11-29_FJI_Vatuolalai_Porcyl_07_28C_420min,2022-11-29,Summer,28,420,0.617,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.69,2022-11-29_FJI_Vatuolalai_Porcyl_07_34C_420min,2022-11-29,Summer,34,420,0.612,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.69,2022-11-29_FJI_Vatuolalai_Porcyl_07_37C_420min,2022-11-29,Summer,37,420,0.531,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_07,FJI,-18.20608,177.68898,Porites cylindrica,37.69,2022-11-29_FJI_Vatuolalai_Porcyl_07_39C_420min,2022-11-29,Summer,39,420,0.017,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.55,2022-09-20_FJI_Vatuolalai_Porcyl_08_28C_420min,2022-09-20,Winter,28,420,0.616,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.55,2022-09-20_FJI_Vatuolalai_Porcyl_08_34C_420min,2022-09-20,Winter,34,420,0.584,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.55,2022-09-20_FJI_Vatuolalai_Porcyl_08_37C_420min,2022-09-20,Winter,37,420,0.422,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-09-20,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.55,2022-09-20_FJI_Vatuolalai_Porcyl_08_39C_420min,2022-09-20,Winter,39,420,0.06,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.74,2022-11-29_FJI_Vatuolalai_Porcyl_08_28C_420min,2022-11-29,Summer,28,420,0.628,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.74,2022-11-29_FJI_Vatuolalai_Porcyl_08_34C_420min,2022-11-29,Summer,34,420,0.63,MSc thesis Elisa Jareis,2024,NA
2022 Fiji Jareis,Vatu-o-lalai,2022-11-29,Vatuolalai_Porcyl_08,FJI,-18.20608,177.68898,Porites cylindrica,37.74,2022-11-29_FJI_Vatuolalai_Porcyl_08_37C_420min,2022-11-29,Summer,37,420,0.549,MSc thesis Elisa Jareis,2024,NA
